sk_local;bairro;endereco;latitude;longitude
386;NÃO INFORMADO;NÃO INFORMADO;-8.022335;-34.879006
387;NÃO INFORMADO;NÃO INFORMADO;-8.039534;-34.878899
388;NÃO INFORMADO;NÃO INFORMADO;-8.120036;-34.913086
389;NÃO INFORMADO;NÃO INFORMADO;-8.120484;-34.943822
390;NÃO INFORMADO;NÃO INFORMADO;-8.03418;-34.92146
391;NÃO INFORMADO;NÃO INFORMADO;-8.091803;-34.948797
392;NÃO INFORMADO;NÃO INFORMADO;-8.122627;-34.943698
393;NÃO INFORMADO;NÃO INFORMADO;-8.025198;-34.921975
394;NÃO INFORMADO;NÃO INFORMADO;-8.056234;-34.895255
395;NÃO INFORMADO;NÃO INFORMADO;-8.114959;-34.901376
396;NÃO INFORMADO;NÃO INFORMADO;-8.133036;-34.902835
397;NÃO INFORMADO;NÃO INFORMADO;-8.107736;-34.925789
398;NÃO INFORMADO;NÃO INFORMADO;-8.062119;-34.93103
399;NÃO INFORMADO;NÃO INFORMADO;-8.067723;-34.875157
400;NÃO INFORMADO;NÃO INFORMADO;-8.034581;-34.880845
401;NÃO INFORMADO;NÃO INFORMADO;-8.051624;-34.879897
402;NÃO INFORMADO;NÃO INFORMADO;-8.113939;-34.894343
403;NÃO INFORMADO;NÃO INFORMADO;-8.037511;-34.972277
404;NÃO INFORMADO;NÃO INFORMADO;-8.060454;-34.878692
405;NÃO INFORMADO;NÃO INFORMADO;-8.056744;-34.919068
406;NÃO INFORMADO;NÃO INFORMADO;-8.088638;-34.883491
407;NÃO INFORMADO;NÃO INFORMADO;-8.095266;-34.939291
408;NÃO INFORMADO;NÃO INFORMADO;-8.090436;-34.96371
409;NÃO INFORMADO;NÃO INFORMADO;-8.125113;-34.897964
410;NÃO INFORMADO;NÃO INFORMADO;-8.072463;-34.918225
411;NÃO INFORMADO;NÃO INFORMADO;-8.056614;-34.931505
412;NÃO INFORMADO;NÃO INFORMADO;-8.073581;-34.909074
413;NÃO INFORMADO;NÃO INFORMADO;-8.093583;-34.88554
414;NÃO INFORMADO;NÃO INFORMADO;-8.025663;-34.9063
415;NÃO INFORMADO;NÃO INFORMADO;-8.04049;-34.90887
416;NÃO INFORMADO;NÃO INFORMADO;-8.035901;-34.955803
417;NÃO INFORMADO;NÃO INFORMADO;-8.030186;-34.957541
418;NÃO INFORMADO;NÃO INFORMADO;-8.015822;-34.900979
419;NÃO INFORMADO;NÃO INFORMADO;-8.10857;-34.916702
420;NÃO INFORMADO;NÃO INFORMADO;-8.044944;-34.88878
421;NÃO INFORMADO;NÃO INFORMADO;-8.05667;-34.898887
422;NÃO INFORMADO;NÃO INFORMADO;-8.071478;-34.90939
423;NÃO INFORMADO;NÃO INFORMADO;-8.080709;-34.914025
424;NÃO INFORMADO;NÃO INFORMADO;-8.080793;-34.916975
425;NÃO INFORMADO;NÃO INFORMADO;-8.028496;-34.910447
426;NÃO INFORMADO;NÃO INFORMADO;-8.08629;-34.930596
427;NÃO INFORMADO;NÃO INFORMADO;-8.03989;-34.878706
428;NÃO INFORMADO;NÃO INFORMADO;-8.047109;-34.926932
429;NÃO INFORMADO;NÃO INFORMADO;-8.026308;-34.893984
430;NÃO INFORMADO;NÃO INFORMADO;-8.025888;-34.914465
431;NÃO INFORMADO;NÃO INFORMADO;-8.075397;-34.91697
432;NÃO INFORMADO;NÃO INFORMADO;-8.086997;-34.931309
433;NÃO INFORMADO;NÃO INFORMADO;-8.029394;-34.916715
434;NÃO INFORMADO;NÃO INFORMADO;-8.038581;-34.891999
435;NÃO INFORMADO;NÃO INFORMADO;-8.082334;-34.959483
436;NÃO INFORMADO;NÃO INFORMADO;-8.027121;-34.89309
437;NÃO INFORMADO;NÃO INFORMADO;-8.082297;-34.923627
438;NÃO INFORMADO;NÃO INFORMADO;-8.05276;-34.940059
439;NÃO INFORMADO;NÃO INFORMADO;-8.004385;-34.894059
440;NÃO INFORMADO;NÃO INFORMADO;-8.047916;-34.912362
441;NÃO INFORMADO;NÃO INFORMADO;-8.037829;-34.894123
442;NÃO INFORMADO;NÃO INFORMADO;-8.085;-34.888802
443;NÃO INFORMADO;NÃO INFORMADO;-8.095702;-34.886023
444;NÃO INFORMADO;NÃO INFORMADO;-8.045574;-34.959317
445;NÃO INFORMADO;NÃO INFORMADO;-8.062172;-34.909723
446;NÃO INFORMADO;NÃO INFORMADO;-8.021979;-34.913215
447;NÃO INFORMADO;NÃO INFORMADO;-8.030823;-34.885969
448;NÃO INFORMADO;NÃO INFORMADO;-8.024497;-34.910576
449;NÃO INFORMADO;NÃO INFORMADO;-8.054396;-34.895958
450;NÃO INFORMADO;NÃO INFORMADO;-8.033585;-34.89651
451;NÃO INFORMADO;NÃO INFORMADO;-8.10909;-34.935257
452;NÃO INFORMADO;NÃO INFORMADO;-8.057796;-34.906075
453;NÃO INFORMADO;NÃO INFORMADO;-8.081256;-34.908972
454;NÃO INFORMADO;NÃO INFORMADO;-8.019572;-34.891226
455;NÃO INFORMADO;NÃO INFORMADO;-8.077527;-34.907057
456;NÃO INFORMADO;NÃO INFORMADO;-8.088819;-34.910211
457;NÃO INFORMADO;NÃO INFORMADO;-8.04457;-34.890229
458;NÃO INFORMADO;NÃO INFORMADO;-8.106727;-34.911531
459;NÃO INFORMADO;NÃO INFORMADO;-8.071563;-34.892047
460;NÃO INFORMADO;NÃO INFORMADO;-8.061503;-34.929518
461;NÃO INFORMADO;NÃO INFORMADO;-8.027094;-34.877633
462;NÃO INFORMADO;NÃO INFORMADO;-8.045653;-34.896108
463;NÃO INFORMADO;NÃO INFORMADO;-8.07578;-34.893168
464;NÃO INFORMADO;NÃO INFORMADO;-8.033431;-34.88517
465;NÃO INFORMADO;NÃO INFORMADO;-8.02174;-34.894204
466;NÃO INFORMADO;NÃO INFORMADO;-8.008545;-34.904712
467;NÃO INFORMADO;NÃO INFORMADO;-8.140561;-34.92381
468;NÃO INFORMADO;NÃO INFORMADO;-8.099934;-34.887176
469;NÃO INFORMADO;NÃO INFORMADO;-8.075992;-34.914604
470;NÃO INFORMADO;NÃO INFORMADO;-8.141007;-34.905131
471;NÃO INFORMADO;NÃO INFORMADO;-8.034318;-34.950374
472;NÃO INFORMADO;NÃO INFORMADO;-8.034972;-34.891478
473;NÃO INFORMADO;NÃO INFORMADO;-8.054518;-34.923424
474;NÃO INFORMADO;NÃO INFORMADO;-8.060034;-34.872735
475;NÃO INFORMADO;NÃO INFORMADO;-8.06264;-34.932532
476;NÃO INFORMADO;NÃO INFORMADO;-8.016954;-34.887428
477;NÃO INFORMADO;NÃO INFORMADO;-8.030366;-34.88628
478;NÃO INFORMADO;NÃO INFORMADO;-8.051833;-34.893825
479;NÃO INFORMADO;NÃO INFORMADO;-8.1149;-34.925065
480;NÃO INFORMADO;NÃO INFORMADO;-8.014505;-34.920017
481;NÃO INFORMADO;NÃO INFORMADO;-8.008056;-34.90335
482;NÃO INFORMADO;NÃO INFORMADO;-8.03252;-34.906906
483;NÃO INFORMADO;NÃO INFORMADO;-8.102802;-34.909079
484;NÃO INFORMADO;NÃO INFORMADO;-8.062624;-34.911697
485;NÃO INFORMADO;NÃO INFORMADO;-8.056595;-34.89776
486;NÃO INFORMADO;NÃO INFORMADO;-8.080905;-34.919937
487;NÃO INFORMADO;NÃO INFORMADO;-8.017905;-34.940702
488;NÃO INFORMADO;NÃO INFORMADO;-8.109093;-34.917313
489;NÃO INFORMADO;NÃO INFORMADO;-8.048787;-34.935654
490;NÃO INFORMADO;NÃO INFORMADO;-8.023185;-34.893898
491;NÃO INFORMADO;NÃO INFORMADO;-8.051281;-34.882898
492;NÃO INFORMADO;NÃO INFORMADO;-8.030743;-34.90158
493;NÃO INFORMADO;NÃO INFORMADO;-8.085977;-34.931572
494;NÃO INFORMADO;NÃO INFORMADO;-8.126977;-34.949613
495;NÃO INFORMADO;NÃO INFORMADO;-8.057835;-34.882901
496;NÃO INFORMADO;NÃO INFORMADO;-8.051464;-34.893815
497;NÃO INFORMADO;NÃO INFORMADO;-8.083343;-34.89025
498;NÃO INFORMADO;NÃO INFORMADO;-8.110301;-34.912115
499;NÃO INFORMADO;NÃO INFORMADO;-8.053764;-34.910423
500;NÃO INFORMADO;NÃO INFORMADO;-8.03661;-34.975601
501;NÃO INFORMADO;NÃO INFORMADO;-8.035014;-34.879231
502;NÃO INFORMADO;NÃO INFORMADO;-8.092297;-34.883834
503;NÃO INFORMADO;NÃO INFORMADO;-8.016271;-34.93026
504;NÃO INFORMADO;NÃO INFORMADO;-8.019631;-34.894563
505;NÃO INFORMADO;NÃO INFORMADO;-8.065319;-34.872723
506;NÃO INFORMADO;NÃO INFORMADO;-8.086354;-34.909626
507;NÃO INFORMADO;NÃO INFORMADO;-8.11293;-34.953116
508;NÃO INFORMADO;NÃO INFORMADO;-8.06214;-34.895153
509;NÃO INFORMADO;NÃO INFORMADO;-8.065518;-34.908087
510;NÃO INFORMADO;NÃO INFORMADO;-8.032993;-34.884558
511;NÃO INFORMADO;NÃO INFORMADO;-8.087565;-34.931883
512;NÃO INFORMADO;NÃO INFORMADO;-8.099467;-34.910034
513;NÃO INFORMADO;NÃO INFORMADO;-8.032236;-34.959295
514;NÃO INFORMADO;NÃO INFORMADO;-8.032504;-34.907306
515;NÃO INFORMADO;NÃO INFORMADO;-8.02506;-34.90593
516;NÃO INFORMADO;NÃO INFORMADO;-8.054648;-34.899761
517;NÃO INFORMADO;NÃO INFORMADO;-8.020731;-34.935818
518;NÃO INFORMADO;NÃO INFORMADO;-8.115761;-34.895523
519;NÃO INFORMADO;NÃO INFORMADO;-8.034884;-34.911807
520;NÃO INFORMADO;NÃO INFORMADO;-8.032353;-34.881307
521;NÃO INFORMADO;NÃO INFORMADO;-8.053063;-34.904707
522;NÃO INFORMADO;NÃO INFORMADO;-8.122972;-34.90586
523;NÃO INFORMADO;NÃO INFORMADO;-8.109385;-34.890558
524;NÃO INFORMADO;NÃO INFORMADO;-8.056861;-34.909497
525;NÃO INFORMADO;NÃO INFORMADO;-8.088033;-34.907894
526;NÃO INFORMADO;NÃO INFORMADO;-8.111953;-34.894544
527;NÃO INFORMADO;NÃO INFORMADO;-8.09867;-34.910173
528;NÃO INFORMADO;NÃO INFORMADO;-8.052601;-34.883732
529;NÃO INFORMADO;NÃO INFORMADO;-8.048503;-34.877646
530;NÃO INFORMADO;NÃO INFORMADO;-8.045175;-34.935107
531;NÃO INFORMADO;NÃO INFORMADO;-8.062778;-34.907714
532;NÃO INFORMADO;NÃO INFORMADO;-8.133365;-34.917517
533;NÃO INFORMADO;NÃO INFORMADO;-8.003793;-34.897234
534;NÃO INFORMADO;NÃO INFORMADO;-8.06359;-34.930574
535;NÃO INFORMADO;NÃO INFORMADO;-8.111435;-34.890676
536;NÃO INFORMADO;NÃO INFORMADO;-8.093012;-34.943025
537;NÃO INFORMADO;NÃO INFORMADO;-8.002011;-34.920259
538;NÃO INFORMADO;NÃO INFORMADO;-8.12173;-34.909852
539;NÃO INFORMADO;NÃO INFORMADO;-8.061174;-34.90482
540;NÃO INFORMADO;NÃO INFORMADO;-8.079513;-34.902658
541;NÃO INFORMADO;NÃO INFORMADO;-8.08031;-34.909675
542;NÃO INFORMADO;NÃO INFORMADO;-8.022855;-34.891666
543;NÃO INFORMADO;NÃO INFORMADO;-8.134454;-34.914991
544;NÃO INFORMADO;NÃO INFORMADO;-8.014707;-34.914588
545;NÃO INFORMADO;NÃO INFORMADO;-8.046652;-34.919583
546;NÃO INFORMADO;NÃO INFORMADO;-8.025554;-34.884746
547;NÃO INFORMADO;NÃO INFORMADO;-8.04841;-34.912357
548;NÃO INFORMADO;NÃO INFORMADO;-8.047592;-34.918746
549;NÃO INFORMADO;NÃO INFORMADO;-8.025479;-34.907003
550;NÃO INFORMADO;NÃO INFORMADO;-8.041457;-34.893807
551;NÃO INFORMADO;NÃO INFORMADO;-8.105054;-34.910989
552;NÃO INFORMADO;NÃO INFORMADO;-8.050391;-34.921374
553;NÃO INFORMADO;NÃO INFORMADO;-8.061885;-34.901381
554;NÃO INFORMADO;NÃO INFORMADO;-8.085738;-34.930054
555;NÃO INFORMADO;NÃO INFORMADO;-8.150512;-34.909197
556;NÃO INFORMADO;NÃO INFORMADO;-8.056765;-34.898216
557;NÃO INFORMADO;NÃO INFORMADO;-8.029227;-34.924893
558;NÃO INFORMADO;NÃO INFORMADO;-8.023764;-34.893764
559;NÃO INFORMADO;NÃO INFORMADO;-8.116839;-34.913537
560;NÃO INFORMADO;NÃO INFORMADO;-8.0243;-34.911018
561;NÃO INFORMADO;NÃO INFORMADO;-8.05975;-34.908822
562;NÃO INFORMADO;NÃO INFORMADO;-8.062411;-34.916487
563;NÃO INFORMADO;NÃO INFORMADO;-8.057657;-34.930859
564;NÃO INFORMADO;NÃO INFORMADO;-8.064435;-34.912169
565;NÃO INFORMADO;NÃO INFORMADO;-8.075546;-34.916385
566;NÃO INFORMADO;NÃO INFORMADO;-8.106775;-34.927189
567;NÃO INFORMADO;NÃO INFORMADO;-8.059203;-34.887085
568;NÃO INFORMADO;NÃO INFORMADO;-8.114911;-34.901429
569;NÃO INFORMADO;NÃO INFORMADO;-8.112972;-34.894638
570;NÃO INFORMADO;NÃO INFORMADO;-8.048899;-34.89349
571;NÃO INFORMADO;NÃO INFORMADO;-8.042774;-34.945487
572;NÃO INFORMADO;NÃO INFORMADO;-8.061646;-34.876549
573;NÃO INFORMADO;NÃO INFORMADO;-8.000661;-34.907266
574;NÃO INFORMADO;NÃO INFORMADO;-8.082137;-34.908902
575;NÃO INFORMADO;NÃO INFORMADO;-8.0266;-34.91778
576;NÃO INFORMADO;NÃO INFORMADO;-8.072582;-34.929281
577;NÃO INFORMADO;NÃO INFORMADO;-8.091118;-34.964671
578;NÃO INFORMADO;NÃO INFORMADO;-8.064206;-34.87682
579;NÃO INFORMADO;NÃO INFORMADO;-8.066273;-34.889389
580;NÃO INFORMADO;NÃO INFORMADO;-8.044039;-34.882249
581;NÃO INFORMADO;NÃO INFORMADO;-8.056677;-34.897715
582;NÃO INFORMADO;NÃO INFORMADO;-8.034499;-34.908537
583;NÃO INFORMADO;NÃO INFORMADO;-8.053315;-34.896513
584;NÃO INFORMADO;NÃO INFORMADO;-8.007716;-34.895915
585;NÃO INFORMADO;NÃO INFORMADO;-8.073188;-34.896441
586;NÃO INFORMADO;NÃO INFORMADO;-8.047587;-34.876992
587;NÃO INFORMADO;NÃO INFORMADO;-8.02681;-34.90453
588;NÃO INFORMADO;NÃO INFORMADO;-8.058945;-34.907228
589;NÃO INFORMADO;NÃO INFORMADO;-8.037431;-34.972497
590;NÃO INFORMADO;NÃO INFORMADO;-8.137056;-34.936953
591;NÃO INFORMADO;NÃO INFORMADO;-8.041728;-34.937044
592;NÃO INFORMADO;NÃO INFORMADO;-8.004083;-34.89975
593;NÃO INFORMADO;NÃO INFORMADO;-8.069783;-34.87538
594;NÃO INFORMADO;NÃO INFORMADO;-8.045101;-34.898645
595;NÃO INFORMADO;NÃO INFORMADO;-8.057089;-34.879054
596;NÃO INFORMADO;NÃO INFORMADO;-8.110402;-34.906284
597;NÃO INFORMADO;NÃO INFORMADO;-8.13212;-34.90705
598;NÃO INFORMADO;NÃO INFORMADO;-8.09495;-34.885771
599;NÃO INFORMADO;NÃO INFORMADO;-8.042238;-34.884682
600;NÃO INFORMADO;NÃO INFORMADO;-8.020934;-34.882748
601;NÃO INFORMADO;NÃO INFORMADO;-8.107439;-34.921541
602;NÃO INFORMADO;NÃO INFORMADO;-8.044681;-34.893871
603;NÃO INFORMADO;NÃO INFORMADO;-8.066982;-34.881773
604;NÃO INFORMADO;NÃO INFORMADO;-8.14252;-34.917812
605;NÃO INFORMADO;NÃO INFORMADO;-8.024066;-34.893721
606;NÃO INFORMADO;NÃO INFORMADO;-8.04713;-34.918767
607;NÃO INFORMADO;NÃO INFORMADO;-8.054518;-34.880573
608;NÃO INFORMADO;NÃO INFORMADO;-8.121687;-34.936175
609;NÃO INFORMADO;NÃO INFORMADO;-8.030125;-34.892487
610;NÃO INFORMADO;NÃO INFORMADO;-8.055374;-34.924282
611;NÃO INFORMADO;NÃO INFORMADO;-8.04117;-34.909489
612;NÃO INFORMADO;NÃO INFORMADO;-8.003519;-34.897315
613;NÃO INFORMADO;NÃO INFORMADO;-8.113971;-34.912818
614;NÃO INFORMADO;NÃO INFORMADO;-8.113105;-34.921916
615;NÃO INFORMADO;NÃO INFORMADO;-8.032794;-34.884687
616;NÃO INFORMADO;NÃO INFORMADO;-8.119595;-34.913853
617;NÃO INFORMADO;NÃO INFORMADO;-8.019997;-34.926744
618;NÃO INFORMADO;NÃO INFORMADO;-8.06265;-34.926417
619;NÃO INFORMADO;NÃO INFORMADO;-8.058;-34.91079
620;NÃO INFORMADO;NÃO INFORMADO;-8.027025;-34.893115
621;NÃO INFORMADO;NÃO INFORMADO;-8.099988;-34.928152
622;NÃO INFORMADO;NÃO INFORMADO;-8.048256;-34.959539
623;NÃO INFORMADO;NÃO INFORMADO;-8.046347;-34.891277
624;NÃO INFORMADO;NÃO INFORMADO;-8.079099;-34.901558
625;NÃO INFORMADO;NÃO INFORMADO;-8.066963;-34.889966
626;NÃO INFORMADO;NÃO INFORMADO;-8.052317;-34.88874
627;NÃO INFORMADO;NÃO INFORMADO;-8.009732;-34.920626
628;NÃO INFORMADO;NÃO INFORMADO;-8.104929;-34.911002
629;NÃO INFORMADO;NÃO INFORMADO;-8.087772;-34.909106
630;NÃO INFORMADO;NÃO INFORMADO;-8.020598;-34.895754
631;NÃO INFORMADO;NÃO INFORMADO;-8.090067;-34.882167
632;NÃO INFORMADO;NÃO INFORMADO;-8.043287;-34.897473
633;NÃO INFORMADO;NÃO INFORMADO;-8.060619;-34.905254
634;NÃO INFORMADO;NÃO INFORMADO;-8.066862;-34.912663
635;NÃO INFORMADO;NÃO INFORMADO;-8.047034;-34.877716
636;NÃO INFORMADO;NÃO INFORMADO;-8.092844;-34.942537
637;NÃO INFORMADO;NÃO INFORMADO;-8.051606;-34.919143
638;NÃO INFORMADO;NÃO INFORMADO;-8.103445;-34.887847
639;NÃO INFORMADO;NÃO INFORMADO;-8.062241;-34.910391
640;NÃO INFORMADO;NÃO INFORMADO;-8.123026;-34.943814
641;NÃO INFORMADO;NÃO INFORMADO;-8.125123;-34.897929
642;NÃO INFORMADO;NÃO INFORMADO;-8.019296;-34.89412
643;NÃO INFORMADO;NÃO INFORMADO;-8.140062;-34.922544
644;NÃO INFORMADO;NÃO INFORMADO;-8.068843;-34.88234
645;NÃO INFORMADO;NÃO INFORMADO;-8.052625;-34.883735
646;NÃO INFORMADO;NÃO INFORMADO;-8.117014;-34.895158
647;NÃO INFORMADO;NÃO INFORMADO;-8.049324;-34.906527
648;NÃO INFORMADO;NÃO INFORMADO;-8.052542;-34.883684
649;NÃO INFORMADO;NÃO INFORMADO;-8.126191;-34.900716
650;NÃO INFORMADO;NÃO INFORMADO;-8.053252;-34.896591
651;NÃO INFORMADO;NÃO INFORMADO;-8.092425;-34.947156
652;NÃO INFORMADO;NÃO INFORMADO;-8.020547;-34.888823
653;NÃO INFORMADO;NÃO INFORMADO;-8.099074;-34.885862
654;NÃO INFORMADO;NÃO INFORMADO;-8.071573;-34.927334
655;NÃO INFORMADO;NÃO INFORMADO;-8.020396;-34.924856
656;NÃO INFORMADO;NÃO INFORMADO;-8.063768;-34.878438
657;NÃO INFORMADO;NÃO INFORMADO;-8.037734;-34.915667
658;NÃO INFORMADO;NÃO INFORMADO;-8.038599;-34.890711
659;NÃO INFORMADO;NÃO INFORMADO;-8.03435;-34.949902
660;NÃO INFORMADO;NÃO INFORMADO;-8.03;-34.958013
661;NÃO INFORMADO;NÃO INFORMADO;-8.006911;-34.890918
662;NÃO INFORMADO;NÃO INFORMADO;-8.100513;-34.928187
663;NÃO INFORMADO;NÃO INFORMADO;-8.062045;-34.908934
664;NÃO INFORMADO;NÃO INFORMADO;-8.00242;-34.902062
665;NÃO INFORMADO;NÃO INFORMADO;-8.106876;-34.91137
666;NÃO INFORMADO;NÃO INFORMADO;-8.002021;-34.920189
667;NÃO INFORMADO;NÃO INFORMADO;-8.108926;-34.911772
668;NÃO INFORMADO;NÃO INFORMADO;-8.085313;-34.907282
669;NÃO INFORMADO;NÃO INFORMADO;-8.107609;-34.911493
670;NÃO INFORMADO;NÃO INFORMADO;-8.049722;-34.874082
671;NÃO INFORMADO;NÃO INFORMADO;-8.131983;-34.906109
672;NÃO INFORMADO;NÃO INFORMADO;-8.038897;-34.941067
673;NÃO INFORMADO;NÃO INFORMADO;-8.056417;-34.897028
674;NÃO INFORMADO;NÃO INFORMADO;-8.027652;-34.889858
675;NÃO INFORMADO;NÃO INFORMADO;-8.035521;-34.912676
676;NÃO INFORMADO;NÃO INFORMADO;-8.058766;-34.887729
677;NÃO INFORMADO;NÃO INFORMADO;-8.037942;-34.918098
678;NÃO INFORMADO;NÃO INFORMADO;-8.066346;-34.927544
679;NÃO INFORMADO;NÃO INFORMADO;-8.088465;-34.929911
680;NÃO INFORMADO;NÃO INFORMADO;-8.105086;-34.911205
681;NÃO INFORMADO;NÃO INFORMADO;-8.046011;-34.907047
682;NÃO INFORMADO;NÃO INFORMADO;-8.140369;-34.917666
683;NÃO INFORMADO;NÃO INFORMADO;-8.087905;-34.930022
684;NÃO INFORMADO;NÃO INFORMADO;-8.046333;-34.90954
685;NÃO INFORMADO;NÃO INFORMADO;-8.056015;-34.895335
686;NÃO INFORMADO;NÃO INFORMADO;-8.040097;-34.884167
687;NÃO INFORMADO;NÃO INFORMADO;-8.032162;-34.881334
688;NÃO INFORMADO;NÃO INFORMADO;-8.081813;-34.962895
689;NÃO INFORMADO;NÃO INFORMADO;-8.040243;-34.909744
690;NÃO INFORMADO;NÃO INFORMADO;-8.11532;-34.89216
691;NÃO INFORMADO;NÃO INFORMADO;-8.028608;-34.887903
692;NÃO INFORMADO;NÃO INFORMADO;-8.022175;-34.915388
693;NÃO INFORMADO;NÃO INFORMADO;-8.00081;-34.922866
694;NÃO INFORMADO;NÃO INFORMADO;-8.09098;-34.910672
695;NÃO INFORMADO;NÃO INFORMADO;-8.042318;-34.892557
696;NÃO INFORMADO;NÃO INFORMADO;-8.096132;-34.928777
697;NÃO INFORMADO;NÃO INFORMADO;-8.054757;-34.897782
698;NÃO INFORMADO;NÃO INFORMADO;-8.03822;-34.875149
699;NÃO INFORMADO;NÃO INFORMADO;-8.100264;-34.928225
700;NÃO INFORMADO;NÃO INFORMADO;-8.032241;-34.880503
701;NÃO INFORMADO;NÃO INFORMADO;-8.044825;-34.886144
702;NÃO INFORMADO;NÃO INFORMADO;-8.113854;-34.925462
703;NÃO INFORMADO;NÃO INFORMADO;-8.005007;-34.893503
704;NÃO INFORMADO;NÃO INFORMADO;-8.058003;-34.894606
705;NÃO INFORMADO;NÃO INFORMADO;-8.06452;-34.926975
706;NÃO INFORMADO;NÃO INFORMADO;-8.062416;-34.91652
707;NÃO INFORMADO;NÃO INFORMADO;-8.105463;-34.889601
708;NÃO INFORMADO;NÃO INFORMADO;-8.021432;-34.886511
709;NÃO INFORMADO;NÃO INFORMADO;-8.003796;-34.897224
710;NÃO INFORMADO;NÃO INFORMADO;-8.002824;-34.935397
711;NÃO INFORMADO;NÃO INFORMADO;-8.049122;-34.923311
712;NÃO INFORMADO;NÃO INFORMADO;-8.112611;-34.890416
713;NÃO INFORMADO;NÃO INFORMADO;-8.060786;-34.88403
714;NÃO INFORMADO;NÃO INFORMADO;-8.057033;-34.900032
715;NÃO INFORMADO;NÃO INFORMADO;-8.080767;-34.916359
716;NÃO INFORMADO;NÃO INFORMADO;-8.029771;-34.892551
717;NÃO INFORMADO;NÃO INFORMADO;-8.023179;-34.893898
718;NÃO INFORMADO;NÃO INFORMADO;-8.031306;-34.90151
719;NÃO INFORMADO;NÃO INFORMADO;-8.069666;-34.897379
720;NÃO INFORMADO;NÃO INFORMADO;-8.121358;-34.901193
721;NÃO INFORMADO;NÃO INFORMADO;-8.050373;-34.878982
722;NÃO INFORMADO;NÃO INFORMADO;-8.062022;-34.88164
723;NÃO INFORMADO;NÃO INFORMADO;-8.148906;-34.918893
724;NÃO INFORMADO;NÃO INFORMADO;-8.045536;-34.929839
725;NÃO INFORMADO;NÃO INFORMADO;-8.045425;-34.889995
726;NÃO INFORMADO;NÃO INFORMADO;-8.123928;-34.897524
727;NÃO INFORMADO;NÃO INFORMADO;-8.107816;-34.931492
728;NÃO INFORMADO;NÃO INFORMADO;-8.040424;-34.908926
729;NÃO INFORMADO;NÃO INFORMADO;-8.016072;-34.94211
730;NÃO INFORMADO;NÃO INFORMADO;-8.09268;-34.946405
731;NÃO INFORMADO;NÃO INFORMADO;-8.13277;-34.910624
732;NÃO INFORMADO;NÃO INFORMADO;-8.013049;-34.889483
733;NÃO INFORMADO;NÃO INFORMADO;-8.057939;-34.907121
734;NÃO INFORMADO;NÃO INFORMADO;-8.112925;-34.892659
735;NÃO INFORMADO;NÃO INFORMADO;-8.059644;-34.906391
736;NÃO INFORMADO;NÃO INFORMADO;-8.089039;-34.907947
737;NÃO INFORMADO;NÃO INFORMADO;-8.072399;-34.893343
738;NÃO INFORMADO;NÃO INFORMADO;-8.053329;-34.906751
739;NÃO INFORMADO;NÃO INFORMADO;-8.018151;-34.940772
740;NÃO INFORMADO;NÃO INFORMADO;-8.0473;-34.926685
741;NÃO INFORMADO;NÃO INFORMADO;-8.033856;-34.922013
742;NÃO INFORMADO;NÃO INFORMADO;-8.062432;-34.897739
743;NÃO INFORMADO;NÃO INFORMADO;-8.085385;-34.909409
744;NÃO INFORMADO;NÃO INFORMADO;-8.091708;-34.936057
745;NÃO INFORMADO;NÃO INFORMADO;-8.061482;-34.902929
746;NÃO INFORMADO;NÃO INFORMADO;-8.143248;-34.90629
747;NÃO INFORMADO;NÃO INFORMADO;-8.054011;-34.914816
748;NÃO INFORMADO;NÃO INFORMADO;-8.036719;-34.935247
749;NÃO INFORMADO;NÃO INFORMADO;-8.060812;-34.924217
750;NÃO INFORMADO;NÃO INFORMADO;-8.117216;-34.894794
751;NÃO INFORMADO;NÃO INFORMADO;-8.013591;-34.95738
752;NÃO INFORMADO;NÃO INFORMADO;-7.983503;-34.929324
753;NÃO INFORMADO;NÃO INFORMADO;-8.081718;-34.963732
754;NÃO INFORMADO;NÃO INFORMADO;-8.036677;-34.935306
755;NÃO INFORMADO;NÃO INFORMADO;-8.084028;-34.949368
756;NÃO INFORMADO;NÃO INFORMADO;-8.041144;-34.882297
757;NÃO INFORMADO;NÃO INFORMADO;-8.065247;-34.927629
758;NÃO INFORMADO;NÃO INFORMADO;-8.084426;-34.950085
759;NÃO INFORMADO;NÃO INFORMADO;-8.049321;-34.954551
760;NÃO INFORMADO;NÃO INFORMADO;-8.109196;-34.917415
761;NÃO INFORMADO;NÃO INFORMADO;-8.062616;-34.932511
762;NÃO INFORMADO;NÃO INFORMADO;-8.037991;-34.893235
763;NÃO INFORMADO;NÃO INFORMADO;-8.140688;-34.929196
764;NÃO INFORMADO;NÃO INFORMADO;-8.06384;-34.935075
765;NÃO INFORMADO;NÃO INFORMADO;-8.108955;-34.91715
766;NÃO INFORMADO;NÃO INFORMADO;-8.037039;-34.894358
767;NÃO INFORMADO;NÃO INFORMADO;-8.015865;-34.943696
768;NÃO INFORMADO;NÃO INFORMADO;-8.108737;-34.9169
769;NÃO INFORMADO;NÃO INFORMADO;-8.021166;-34.933938
770;NÃO INFORMADO;NÃO INFORMADO;-8.010632;-34.935145
771;NÃO INFORMADO;NÃO INFORMADO;-8.056648;-34.898339
772;NÃO INFORMADO;NÃO INFORMADO;-8.064783;-34.937722
773;NÃO INFORMADO;NÃO INFORMADO;-8.062002;-34.881554
