sk_tempo;data;hora;ano;mes;dia;fim_de_semana;data_acidente;dia_semana
398;2015-08-23;15:08;2015;8;23;Sim;2015-08-23;Domingo
399;2015-08-23;15:11;2015;8;23;Sim;2015-08-23;Domingo
400;2015-08-23;15:39;2015;8;23;Sim;2015-08-23;Domingo
401;2015-08-23;22:32;2015;8;23;Sim;2015-08-23;Domingo
402;2015-08-24;15:03;2015;8;24;Não;2015-08-24;Segunda-feira
403;2015-08-25;11:39;2015;8;25;Não;2015-08-25;Terça-feira
404;2015-08-25;16:30;2015;8;25;Não;2015-08-25;Terça-feira
405;2015-08-25;18:54;2015;8;25;Não;2015-08-25;Terça-feira
406;2015-08-25;23:06;2015;8;25;Não;2015-08-25;Terça-feira
407;2015-08-26;07:29;2015;8;26;Não;2015-08-26;Quarta-feira
408;2015-08-26;08:52;2015;8;26;Não;2015-08-26;Quarta-feira
409;2015-08-26;09:05;2015;8;26;Não;2015-08-26;Quarta-feira
410;2015-08-26;14:52;2015;8;26;Não;2015-08-26;Quarta-feira
411;2015-08-26;15:06;2015;8;26;Não;2015-08-26;Quarta-feira
412;2015-08-27;06:54;2015;8;27;Não;2015-08-27;Quinta-feira
413;2015-08-27;11:17;2015;8;27;Não;2015-08-27;Quinta-feira
414;2015-08-27;22:16;2015;8;27;Não;2015-08-27;Quinta-feira
415;2015-08-28;06:59;2015;8;28;Não;2015-08-28;Sexta-feira
416;2015-08-28;07:53;2015;8;28;Não;2015-08-28;Sexta-feira
417;2015-08-28;08:00;2015;8;28;Não;2015-08-28;Sexta-feira
418;2015-08-28;11:17;2015;8;28;Não;2015-08-28;Sexta-feira
419;2015-08-28;14:37;2015;8;28;Não;2015-08-28;Sexta-feira
420;2015-08-28;14:44;2015;8;28;Não;2015-08-28;Sexta-feira
421;2015-08-28;15:57;2015;8;28;Não;2015-08-28;Sexta-feira
422;2015-08-28;21:02;2015;8;28;Não;2015-08-28;Sexta-feira
423;2015-08-28;23:59;2015;8;28;Não;2015-08-28;Sexta-feira
424;2015-08-29;12:29;2015;8;29;Sim;2015-08-29;Sábado
425;2015-08-29;15:25;2015;8;29;Sim;2015-08-29;Sábado
426;2015-08-29;15:33;2015;8;29;Sim;2015-08-29;Sábado
427;2015-08-30;17:19;2015;8;30;Sim;2015-08-30;Domingo
428;2015-08-30;18:51;2015;8;30;Sim;2015-08-30;Domingo
429;2015-08-31;08:32;2015;8;31;Não;2015-08-31;Segunda-feira
430;2015-08-31;09:58;2015;8;31;Não;2015-08-31;Segunda-feira
431;2015-08-31;18:20;2015;8;31;Não;2015-08-31;Segunda-feira
432;2015-08-31;09:41;2015;8;31;Não;2015-08-31;Segunda-feira
433;2015-08-05;17:17;2015;8;5;Não;2015-08-05;Quarta-feira
434;2015-08-06;18:18;2015;8;6;Não;2015-08-06;Quinta-feira
435;2015-08-08;19:15;2015;8;8;Sim;2015-08-08;Sábado
436;2015-08-11;16:36;2015;8;11;Não;2015-08-11;Terça-feira
437;2015-08-11;19:49;2015;8;11;Não;2015-08-11;Terça-feira
438;2015-08-12;08:54;2015;8;12;Não;2015-08-12;Quarta-feira
439;2015-08-12;16:50;2015;8;12;Não;2015-08-12;Quarta-feira
440;2015-08-14;07:57;2015;8;14;Não;2015-08-14;Sexta-feira
441;2015-08-21;11:49;2015;8;21;Não;2015-08-21;Sexta-feira
442;2015-08-24;16:01;2015;8;24;Não;2015-08-24;Segunda-feira
443;2015-08-25;13:55;2015;8;25;Não;2015-08-25;Terça-feira
444;2015-08-27;13:20;2015;8;27;Não;2015-08-27;Quinta-feira
445;2015-08-28;14:33;2015;8;28;Não;2015-08-28;Sexta-feira
446;2015-08-29;08:45;2015;8;29;Sim;2015-08-29;Sábado
447;2015-08-30;08:59;2015;8;30;Sim;2015-08-30;Domingo
448;2015-08-31;09:47;2015;8;31;Não;2015-08-31;Segunda-feira
449;2015-12-01;14:45;2015;12;1;Não;2015-12-01;Terça-feira
450;2015-12-01;18:22;2015;12;1;Não;2015-12-01;Terça-feira
451;2015-12-05;21:58;2015;12;5;Sim;2015-12-05;Sábado
452;2015-12-06;01:00;2015;12;6;Sim;2015-12-06;Domingo
453;2015-12-06;11:18;2015;12;6;Sim;2015-12-06;Domingo
454;2015-12-09;00:01;2015;12;9;Não;2015-12-09;Quarta-feira
455;2015-12-09;08:00;2015;12;9;Não;2015-12-09;Quarta-feira
456;2015-12-13;17:09;2015;12;13;Sim;2015-12-13;Domingo
457;2015-12-14;00:17;2015;12;14;Não;2015-12-14;Segunda-feira
458;2015-12-14;11:53;2015;12;14;Não;2015-12-14;Segunda-feira
459;2015-12-17;22:56;2015;12;17;Não;2015-12-17;Quinta-feira
460;2015-12-25;04:01;2015;12;25;Não;2015-12-25;Sexta-feira
461;2015-12-25;06:51;2015;12;25;Não;2015-12-25;Sexta-feira
462;2015-12-25;06:54;2015;12;25;Não;2015-12-25;Sexta-feira
463;2015-12-25;07:42;2015;12;25;Não;2015-12-25;Sexta-feira
464;2015-12-29;07:44;2015;12;29;Não;2015-12-29;Terça-feira
465;2015-12-30;15:29;2015;12;30;Não;2015-12-30;Quarta-feira
466;2015-12-01;20:20;2015;12;1;Não;2015-12-01;Terça-feira
467;2015-12-02;14:42;2015;12;2;Não;2015-12-02;Quarta-feira
468;2015-12-03;09:47;2015;12;3;Não;2015-12-03;Quinta-feira
469;2015-12-05;21:14;2015;12;5;Sim;2015-12-05;Sábado
470;2015-12-06;07:08;2015;12;6;Sim;2015-12-06;Domingo
471;2015-12-06;16:55;2015;12;6;Sim;2015-12-06;Domingo
472;2015-12-10;17:06;2015;12;10;Não;2015-12-10;Quinta-feira
473;2015-12-11;07:53;2015;12;11;Não;2015-12-11;Sexta-feira
474;2015-12-13;18:52;2015;12;13;Sim;2015-12-13;Domingo
475;2015-12-16;15:36;2015;12;16;Não;2015-12-16;Quarta-feira
476;2015-12-18;07:18;2015;12;18;Não;2015-12-18;Sexta-feira
477;2015-12-20;22:17;2015;12;20;Sim;2015-12-20;Domingo
478;2015-12-21;15:55;2015;12;21;Não;2015-12-21;Segunda-feira
479;2015-12-22;11:07;2015;12;22;Não;2015-12-22;Terça-feira
480;2015-12-22;11:59;2015;12;22;Não;2015-12-22;Terça-feira
481;2015-12-22;13:30;2015;12;22;Não;2015-12-22;Terça-feira
482;2015-12-23;19:05;2015;12;23;Não;2015-12-23;Quarta-feira
483;2015-12-25;20:34;2015;12;25;Não;2015-12-25;Sexta-feira
484;2015-12-29;06:57;2015;12;29;Não;2015-12-29;Terça-feira
485;2015-12-29;12:45;2015;12;29;Não;2015-12-29;Terça-feira
486;2015-12-30;10:15;2015;12;30;Não;2015-12-30;Quarta-feira
487;2015-12-15;08:02;2015;12;15;Não;2015-12-15;Terça-feira
488;2015-12-17;15:31;2015;12;17;Não;2015-12-17;Quinta-feira
489;2015-12-17;16:30;2015;12;17;Não;2015-12-17;Quinta-feira
490;2015-12-22;15:29;2015;12;22;Não;2015-12-22;Terça-feira
491;2015-12-23;11:35;2015;12;23;Não;2015-12-23;Quarta-feira
492;2015-12-23;11:44;2015;12;23;Não;2015-12-23;Quarta-feira
493;2015-12-26;22:01;2015;12;26;Sim;2015-12-26;Sábado
494;2015-12-27;13:52;2015;12;27;Sim;2015-12-27;Domingo
495;2015-12-29;17:00;2015;12;29;Não;2015-12-29;Terça-feira
496;2015-12-01;11:15;2015;12;1;Não;2015-12-01;Terça-feira
497;2015-12-10;09:20;2015;12;10;Não;2015-12-10;Quinta-feira
498;2015-12-13;12:20;2015;12;13;Sim;2015-12-13;Domingo
499;2015-12-16;07:47;2015;12;16;Não;2015-12-16;Quarta-feira
500;2015-12-20;18:10;2015;12;20;Sim;2015-12-20;Domingo
501;2015-12-28;07:45;2015;12;28;Não;2015-12-28;Segunda-feira
502;2015-12-01;12:52;2015;12;1;Não;2015-12-01;Terça-feira
503;2015-12-01;21:09;2015;12;1;Não;2015-12-01;Terça-feira
504;2015-12-02;15:14;2015;12;2;Não;2015-12-02;Quarta-feira
505;2015-12-03;08:08;2015;12;3;Não;2015-12-03;Quinta-feira
506;2015-12-03;09:41;2015;12;3;Não;2015-12-03;Quinta-feira
507;2015-12-03;14:37;2015;12;3;Não;2015-12-03;Quinta-feira
508;2015-12-03;15:22;2015;12;3;Não;2015-12-03;Quinta-feira
509;2015-12-03;18:47;2015;12;3;Não;2015-12-03;Quinta-feira
510;2015-12-04;04:24;2015;12;4;Não;2015-12-04;Sexta-feira
511;2015-12-04;08:19;2015;12;4;Não;2015-12-04;Sexta-feira
512;2015-12-04;09:33;2015;12;4;Não;2015-12-04;Sexta-feira
513;2015-12-04;11:50;2015;12;4;Não;2015-12-04;Sexta-feira
514;2015-12-04;16:17;2015;12;4;Não;2015-12-04;Sexta-feira
515;2015-12-04;16:26;2015;12;4;Não;2015-12-04;Sexta-feira
516;2015-12-04;17:26;2015;12;4;Não;2015-12-04;Sexta-feira
517;2015-12-05;13:13;2015;12;5;Sim;2015-12-05;Sábado
518;2015-12-05;15:12;2015;12;5;Sim;2015-12-05;Sábado
519;2015-12-05;15:39;2015;12;5;Sim;2015-12-05;Sábado
520;2015-12-05;18:07;2015;12;5;Sim;2015-12-05;Sábado
521;2015-12-05;19:26;2015;12;5;Sim;2015-12-05;Sábado
522;2015-12-05;22:45;2015;12;5;Sim;2015-12-05;Sábado
523;2015-12-05;23:58;2015;12;5;Sim;2015-12-05;Sábado
524;2015-12-06;04:44;2015;12;6;Sim;2015-12-06;Domingo
525;2015-12-06;07:41;2015;12;6;Sim;2015-12-06;Domingo
526;2015-12-06;08:35;2015;12;6;Sim;2015-12-06;Domingo
527;2015-12-06;23:52;2015;12;6;Sim;2015-12-06;Domingo
528;2015-12-07;11:27;2015;12;7;Não;2015-12-07;Segunda-feira
529;2015-12-07;13:09;2015;12;7;Não;2015-12-07;Segunda-feira
530;2015-12-07;14:43;2015;12;7;Não;2015-12-07;Segunda-feira
531;2015-12-07;21:31;2015;12;7;Não;2015-12-07;Segunda-feira
532;2015-12-07;21:56;2015;12;7;Não;2015-12-07;Segunda-feira
533;2015-12-08;05:01;2015;12;8;Não;2015-12-08;Terça-feira
534;2015-12-08;17:27;2015;12;8;Não;2015-12-08;Terça-feira
535;2015-12-08;19:18;2015;12;8;Não;2015-12-08;Terça-feira
536;2015-12-08;21:12;2015;12;8;Não;2015-12-08;Terça-feira
537;2015-12-09;07:03;2015;12;9;Não;2015-12-09;Quarta-feira
538;2015-12-09;11:35;2015;12;9;Não;2015-12-09;Quarta-feira
539;2015-12-09;11:50;2015;12;9;Não;2015-12-09;Quarta-feira
540;2015-12-09;14:31;2015;12;9;Não;2015-12-09;Quarta-feira
541;2015-12-09;18:09;2015;12;9;Não;2015-12-09;Quarta-feira
542;2015-12-09;20:36;2015;12;9;Não;2015-12-09;Quarta-feira
543;2015-12-10;07:35;2015;12;10;Não;2015-12-10;Quinta-feira
544;2015-12-10;09:36;2015;12;10;Não;2015-12-10;Quinta-feira
545;2015-12-10;09:41;2015;12;10;Não;2015-12-10;Quinta-feira
546;2015-12-10;10:04;2015;12;10;Não;2015-12-10;Quinta-feira
547;2015-12-10;10:15;2015;12;10;Não;2015-12-10;Quinta-feira
548;2015-12-10;16:08;2015;12;10;Não;2015-12-10;Quinta-feira
549;2015-12-10;19:51;2015;12;10;Não;2015-12-10;Quinta-feira
550;2015-12-10;22:38;2015;12;10;Não;2015-12-10;Quinta-feira
551;2015-12-11;06:52;2015;12;11;Não;2015-12-11;Sexta-feira
552;2015-12-11;07:33;2015;12;11;Não;2015-12-11;Sexta-feira
553;2015-12-11;08:36;2015;12;11;Não;2015-12-11;Sexta-feira
554;2015-12-11;12:10;2015;12;11;Não;2015-12-11;Sexta-feira
555;2015-12-11;12:19;2015;12;11;Não;2015-12-11;Sexta-feira
556;2015-12-11;18:32;2015;12;11;Não;2015-12-11;Sexta-feira
557;2015-12-11;18:42;2015;12;11;Não;2015-12-11;Sexta-feira
558;2015-12-11;19:22;2015;12;11;Não;2015-12-11;Sexta-feira
559;2015-12-11;20:27;2015;12;11;Não;2015-12-11;Sexta-feira
560;2015-12-11;22:21;2015;12;11;Não;2015-12-11;Sexta-feira
561;2015-12-12;07:55;2015;12;12;Sim;2015-12-12;Sábado
562;2015-12-12;08:57;2015;12;12;Sim;2015-12-12;Sábado
563;2015-12-12;09:11;2015;12;12;Sim;2015-12-12;Sábado
564;2015-12-12;14:04;2015;12;12;Sim;2015-12-12;Sábado
565;2015-12-12;14:44;2015;12;12;Sim;2015-12-12;Sábado
566;2015-12-13;00:32;2015;12;13;Sim;2015-12-13;Domingo
567;2015-12-13;14:03;2015;12;13;Sim;2015-12-13;Domingo
568;2015-12-13;16:46;2015;12;13;Sim;2015-12-13;Domingo
569;2015-12-13;16:53;2015;12;13;Sim;2015-12-13;Domingo
570;2015-12-13;17:39;2015;12;13;Sim;2015-12-13;Domingo
571;2015-12-13;20:00;2015;12;13;Sim;2015-12-13;Domingo
572;2015-12-14;13:04;2015;12;14;Não;2015-12-14;Segunda-feira
573;2015-12-14;13:53;2015;12;14;Não;2015-12-14;Segunda-feira
574;2015-12-14;19:52;2015;12;14;Não;2015-12-14;Segunda-feira
575;2015-12-15;07:56;2015;12;15;Não;2015-12-15;Terça-feira
576;2015-12-15;07:57;2015;12;15;Não;2015-12-15;Terça-feira
577;2015-12-15;10:07;2015;12;15;Não;2015-12-15;Terça-feira
578;2015-12-15;10:17;2015;12;15;Não;2015-12-15;Terça-feira
579;2015-12-15;13:57;2015;12;15;Não;2015-12-15;Terça-feira
580;2015-12-15;16:04;2015;12;15;Não;2015-12-15;Terça-feira
581;2015-12-15;23:54;2015;12;15;Não;2015-12-15;Terça-feira
582;2015-12-16;00:27;2015;12;16;Não;2015-12-16;Quarta-feira
583;2015-12-16;06:35;2015;12;16;Não;2015-12-16;Quarta-feira
584;2015-12-16;11:22;2015;12;16;Não;2015-12-16;Quarta-feira
585;2015-12-16;18:01;2015;12;16;Não;2015-12-16;Quarta-feira
586;2015-12-16;18:48;2015;12;16;Não;2015-12-16;Quarta-feira
587;2015-12-17;14:21;2015;12;17;Não;2015-12-17;Quinta-feira
588;2015-12-17;19:01;2015;12;17;Não;2015-12-17;Quinta-feira
589;2015-12-18;07:45;2015;12;18;Não;2015-12-18;Sexta-feira
590;2015-12-18;08:16;2015;12;18;Não;2015-12-18;Sexta-feira
591;2015-12-18;09:27;2015;12;18;Não;2015-12-18;Sexta-feira
592;2015-12-18;09:59;2015;12;18;Não;2015-12-18;Sexta-feira
593;2015-12-18;11:05;2015;12;18;Não;2015-12-18;Sexta-feira
594;2015-12-18;15:17;2015;12;18;Não;2015-12-18;Sexta-feira
595;2015-12-19;12:13;2015;12;19;Sim;2015-12-19;Sábado
596;2015-12-19;16:59;2015;12;19;Sim;2015-12-19;Sábado
597;2015-12-20;02:51;2015;12;20;Sim;2015-12-20;Domingo
598;2015-12-20;14:17;2015;12;20;Sim;2015-12-20;Domingo
599;2015-12-20;15:58;2015;12;20;Sim;2015-12-20;Domingo
600;2015-12-20;19:21;2015;12;20;Sim;2015-12-20;Domingo
601;2015-12-21;12:05;2015;12;21;Não;2015-12-21;Segunda-feira
602;2015-12-21;12:12;2015;12;21;Não;2015-12-21;Segunda-feira
603;2015-12-21;14:22;2015;12;21;Não;2015-12-21;Segunda-feira
604;2015-12-22;17:18;2015;12;22;Não;2015-12-22;Terça-feira
605;2015-12-22;19:03;2015;12;22;Não;2015-12-22;Terça-feira
606;2015-12-22;19:47;2015;12;22;Não;2015-12-22;Terça-feira
607;2015-12-23;07:36;2015;12;23;Não;2015-12-23;Quarta-feira
608;2015-12-23;07:58;2015;12;23;Não;2015-12-23;Quarta-feira
609;2015-12-24;11:52;2015;12;24;Não;2015-12-24;Quinta-feira
610;2015-12-24;15:10;2015;12;24;Não;2015-12-24;Quinta-feira
611;2015-12-24;18:50;2015;12;24;Não;2015-12-24;Quinta-feira
612;2015-12-25;18:08;2015;12;25;Não;2015-12-25;Sexta-feira
613;2015-12-25;21:25;2015;12;25;Não;2015-12-25;Sexta-feira
614;2015-12-25;21:45;2015;12;25;Não;2015-12-25;Sexta-feira
615;2015-12-26;13:03;2015;12;26;Sim;2015-12-26;Sábado
616;2015-12-27;10:27;2015;12;27;Sim;2015-12-27;Domingo
617;2015-12-27;18:31;2015;12;27;Sim;2015-12-27;Domingo
618;2015-12-28;07:38;2015;12;28;Não;2015-12-28;Segunda-feira
619;2015-12-28;08:08;2015;12;28;Não;2015-12-28;Segunda-feira
620;2015-12-28;10:21;2015;12;28;Não;2015-12-28;Segunda-feira
621;2015-12-28;18:27;2015;12;28;Não;2015-12-28;Segunda-feira
622;2015-12-29;08:07;2015;12;29;Não;2015-12-29;Terça-feira
623;2015-12-29;13:27;2015;12;29;Não;2015-12-29;Terça-feira
624;2015-12-30;00:18;2015;12;30;Não;2015-12-30;Quarta-feira
625;2015-12-30;18:41;2015;12;30;Não;2015-12-30;Quarta-feira
626;2015-12-03;09:26;2015;12;3;Não;2015-12-03;Quinta-feira
627;2015-12-03;15:43;2015;12;3;Não;2015-12-03;Quinta-feira
628;2015-12-13;17:43;2015;12;13;Sim;2015-12-13;Domingo
629;2015-07-02;09:50;2015;7;2;Não;2015-07-02;Quinta-feira
630;2015-07-02;dez/28;2015;7;2;Não;2015-07-02;Quinta-feira
631;2015-07-03;05:35;2015;7;3;Não;2015-07-03;Sexta-feira
632;2015-07-07;01:03;2015;7;7;Não;2015-07-07;Terça-feira
633;2015-07-08;11:44;2015;7;8;Não;2015-07-08;Quarta-feira
634;2015-07-09;23:03;2015;7;9;Não;2015-07-09;Quinta-feira
635;2015-06-10;09:04;2015;6;10;Não;2015-06-10;Quarta-feira
636;2015-07-11;18:10;2015;7;11;Sim;2015-07-11;Sábado
637;2015-07-11;19:40;2015;7;11;Sim;2015-07-11;Sábado
638;2014-07-11;23:51;2014;7;11;Não;2014-07-11;Sexta-feira
639;2015-07-14;18:20;2015;7;14;Não;2015-07-14;Terça-feira
640;2015-07-16;08:28;2015;7;16;Não;2015-07-16;Quinta-feira
641;2015-07-16;20:15;2015;7;16;Não;2015-07-16;Quinta-feira
642;2015-07-17;19:24;2015;7;17;Não;2015-07-17;Sexta-feira
643;2015-07-18;01:53;2015;7;18;Sim;2015-07-18;Sábado
644;2015-07-18;03:28;2015;7;18;Sim;2015-07-18;Sábado
645;2015-07-27;10:48;2015;7;27;Não;2015-07-27;Segunda-feira
646;2015-07-30;11:57;2015;7;30;Não;2015-07-30;Quinta-feira
647;2015-07-30;15:22;2015;7;30;Não;2015-07-30;Quinta-feira
648;2015-07-02;08:25;2015;7;2;Não;2015-07-02;Quinta-feira
649;2015-07-08;15:14;2015;7;8;Não;2015-07-08;Quarta-feira
650;2015-07-09;19:03;2015;7;9;Não;2015-07-09;Quinta-feira
651;2013-07-20;22:09;2013;7;20;Sim;2013-07-20;Sábado
652;2015-07-25;20:20;2015;7;25;Sim;2015-07-25;Sábado
653;2015-07-26;05:11;2015;7;26;Sim;2015-07-26;Domingo
654;2015-07-02;13:10;2015;7;2;Não;2015-07-02;Quinta-feira
655;2015-07-03;23:16;2015;7;3;Não;2015-07-03;Sexta-feira
656;2015-07-04;13:05;2015;7;4;Sim;2015-07-04;Sábado
657;2015-07-10;07:25;2015;7;10;Não;2015-07-10;Sexta-feira
658;2015-07-11;10:09;2015;7;11;Sim;2015-07-11;Sábado
659;2015-07-13;07:47;2015;7;13;Não;2015-07-13;Segunda-feira
660;2015-07-15;00:31;2015;7;15;Não;2015-07-15;Quarta-feira
661;2015-07-15;01:02;2015;7;15;Não;2015-07-15;Quarta-feira
662;2015-07-18;22:03;2015;7;18;Sim;2015-07-18;Sábado
663;2015-07-20;out/53;2015;7;20;Não;2015-07-20;Segunda-feira
664;2015-07-21;11:28;2015;7;21;Não;2015-07-21;Terça-feira
665;2015-07-24;22:32;2015;7;24;Não;2015-07-24;Sexta-feira
666;2015-07-25;11:27;2015;7;25;Sim;2015-07-25;Sábado
667;2015-07-26;08:16;2015;7;26;Sim;2015-07-26;Domingo
668;2015-07-29;00:00;2015;7;29;Não;2015-07-29;Quarta-feira
669;2015-07-01;06:00;2015;7;1;Não;2015-07-01;Quarta-feira
670;2015-07-01;09:34;2015;7;1;Não;2015-07-01;Quarta-feira
671;2015-07-01;17:04;2015;7;1;Não;2015-07-01;Quarta-feira
672;2015-07-02;11:21;2015;7;2;Não;2015-07-02;Quinta-feira
673;2015-07-02;21:30;2015;7;2;Não;2015-07-02;Quinta-feira
674;2015-07-03;08:23;2015;7;3;Não;2015-07-03;Sexta-feira
675;2015-07-03;10/set;2015;7;3;Não;2015-07-03;Sexta-feira
676;2015-07-03;10:10;2015;7;3;Não;2015-07-03;Sexta-feira
677;2015-07-03;12:52;2015;7;3;Não;2015-07-03;Sexta-feira
678;2015-07-03;22:07;2015;7;3;Não;2015-07-03;Sexta-feira
679;2015-07-04;02:50;2015;7;4;Sim;2015-07-04;Sábado
680;2015-07-04;23:43;2015;7;4;Sim;2015-07-04;Sábado
681;2015-07-05;14:17;2015;7;5;Sim;2015-07-05;Domingo
682;2015-07-05;19:50;2015;7;5;Sim;2015-07-05;Domingo
683;2015-07-05;23:36;2015;7;5;Sim;2015-07-05;Domingo
684;2015-07-06;07:34;2015;7;6;Não;2015-07-06;Segunda-feira
685;2015-07-06;18:04;2015;7;6;Não;2015-07-06;Segunda-feira
686;2015-07-06;18:32;2015;7;6;Não;2015-07-06;Segunda-feira
687;2015-07-06;21:55;2015;7;6;Não;2015-07-06;Segunda-feira
688;2015-07-07;07:07;2015;7;7;Não;2015-07-07;Terça-feira
689;2015-07-07;08:12;2015;7;7;Não;2015-07-07;Terça-feira
690;2015-07-07;13:54;2015;7;7;Não;2015-07-07;Terça-feira
691;2015-07-07;13:59;2015;7;7;Não;2015-07-07;Terça-feira
692;2015-07-08;11:20;2015;7;8;Não;2015-07-08;Quarta-feira
693;2015-07-09;07:49;2015;7;9;Não;2015-07-09;Quinta-feira
694;2015-07-09;07:50;2015;7;9;Não;2015-07-09;Quinta-feira
695;2015-07-09;08:36;2015;7;9;Não;2015-07-09;Quinta-feira
696;2015-07-09;08:54;2015;7;9;Não;2015-07-09;Quinta-feira
697;2015-07-09;09:53;2015;7;9;Não;2015-07-09;Quinta-feira
698;2015-07-09;13:44;2015;7;9;Não;2015-07-09;Quinta-feira
699;2015-07-09;16:46;2015;7;9;Não;2015-07-09;Quinta-feira
700;2015-07-09;16:56;2015;7;9;Não;2015-07-09;Quinta-feira
701;2015-07-09;19:07;2015;7;9;Não;2015-07-09;Quinta-feira
702;2015-07-09;20:40;2015;7;9;Não;2015-07-09;Quinta-feira
703;2015-07-10;14:13;2015;7;10;Não;2015-07-10;Sexta-feira
704;2015-07-10;16:06;2015;7;10;Não;2015-07-10;Sexta-feira
705;2015-07-11;ago/16;2015;7;11;Sim;2015-07-11;Sábado
706;2015-07-12;02:47;2015;7;12;Sim;2015-07-12;Domingo
707;2015-07-13;03:30;2015;7;13;Não;2015-07-13;Segunda-feira
708;2015-07-13;08:41;2015;7;13;Não;2015-07-13;Segunda-feira
709;2015-07-13;16:49;2015;7;13;Não;2015-07-13;Segunda-feira
710;2015-07-13;17:46;2015;7;13;Não;2015-07-13;Segunda-feira
711;2015-07-13;18:24;2015;7;13;Não;2015-07-13;Segunda-feira
712;2015-07-13;19:37;2015;7;13;Não;2015-07-13;Segunda-feira
713;2015-07-13;20:28;2015;7;13;Não;2015-07-13;Segunda-feira
714;2015-07-14;06:45;2015;7;14;Não;2015-07-14;Terça-feira
715;2015-07-14;06:51;2015;7;14;Não;2015-07-14;Terça-feira
716;2015-07-14;15:15;2015;7;14;Não;2015-07-14;Terça-feira
717;2015-07-14;15:48;2015;7;14;Não;2015-07-14;Terça-feira
718;2015-07-14;17:08;2015;7;14;Não;2015-07-14;Terça-feira
719;2015-07-14;17:51;2015;7;14;Não;2015-07-14;Terça-feira
720;2015-07-14;19:21;2015;7;14;Não;2015-07-14;Terça-feira
721;2015-07-15;ago/59;2015;7;15;Não;2015-07-15;Quarta-feira
722;2015-07-15;09:19;2015;7;15;Não;2015-07-15;Quarta-feira
723;2015-07-15;09:22;2015;7;15;Não;2015-07-15;Quarta-feira
724;2015-07-15;10:53;2015;7;15;Não;2015-07-15;Quarta-feira
725;2015-07-15;10:55;2015;7;15;Não;2015-07-15;Quarta-feira
726;2015-07-15;11:20;2015;7;15;Não;2015-07-15;Quarta-feira
727;2015-07-15;16:04;2015;7;15;Não;2015-07-15;Quarta-feira
728;2015-07-16;16:00;2015;7;16;Não;2015-07-16;Quinta-feira
729;2015-07-16;20:19;2015;7;16;Não;2015-07-16;Quinta-feira
730;2015-07-17;08:54;2015;7;17;Não;2015-07-17;Sexta-feira
731;2015-07-17;09:49;2015;7;17;Não;2015-07-17;Sexta-feira
732;2015-07-17;14:43;2015;7;17;Não;2015-07-17;Sexta-feira
733;2015-07-17;19:23;2015;7;17;Não;2015-07-17;Sexta-feira
734;2015-07-17;20:21;2015;7;17;Não;2015-07-17;Sexta-feira
735;2015-07-18;00:05;2015;7;18;Sim;2015-07-18;Sábado
736;2015-07-18;08:20;2015;7;18;Sim;2015-07-18;Sábado
737;2015-07-19;17:21;2015;7;19;Sim;2015-07-19;Domingo
738;2015-07-19;18:30;2015;7;19;Sim;2015-07-19;Domingo
739;2015-07-20;06:57;2015;7;20;Não;2015-07-20;Segunda-feira
740;2015-07-20;07:43;2015;7;20;Não;2015-07-20;Segunda-feira
741;2015-07-20;08:01;2015;7;20;Não;2015-07-20;Segunda-feira
742;2015-07-20;09:49;2015;7;20;Não;2015-07-20;Segunda-feira
743;2015-07-20;19:00;2015;7;20;Não;2015-07-20;Segunda-feira
744;2015-07-21;18:08;2015;7;21;Não;2015-07-21;Terça-feira
745;2015-07-22;08:00;2015;7;22;Não;2015-07-22;Quarta-feira
746;2015-07-22;08:34;2015;7;22;Não;2015-07-22;Quarta-feira
747;2015-07-22;18:38;2015;7;22;Não;2015-07-22;Quarta-feira
748;2015-07-23;03:07;2015;7;23;Não;2015-07-23;Quinta-feira
749;2015-07-23;06:40;2015;7;23;Não;2015-07-23;Quinta-feira
750;2015-07-23;12:13;2015;7;23;Não;2015-07-23;Quinta-feira
751;2015-07-23;12:23;2015;7;23;Não;2015-07-23;Quinta-feira
752;2015-07-23;13:56;2015;7;23;Não;2015-07-23;Quinta-feira
753;2015-07-23;16:05;2015;7;23;Não;2015-07-23;Quinta-feira
754;2015-07-23;18:27;2015;7;23;Não;2015-07-23;Quinta-feira
755;2015-07-23;19:25;2015;7;23;Não;2015-07-23;Quinta-feira
756;2015-07-24;12:41;2015;7;24;Não;2015-07-24;Sexta-feira
757;2015-07-24;16:25;2015;7;24;Não;2015-07-24;Sexta-feira
758;2015-07-24;20:33;2015;7;24;Não;2015-07-24;Sexta-feira
759;2015-07-25;07:09;2015;7;25;Sim;2015-07-25;Sábado
760;2015-07-26;;2015;7;26;Sim;2015-07-26;Domingo
761;2015-07-26;23:03;2015;7;26;Sim;2015-07-26;Domingo
762;2015-07-27;13:24;2015;7;27;Não;2015-07-27;Segunda-feira
763;2015-07-27;15:15;2015;7;27;Não;2015-07-27;Segunda-feira
764;2015-07-27;17:53;2015;7;27;Não;2015-07-27;Segunda-feira
765;2015-07-28;18:17;2015;7;28;Não;2015-07-28;Terça-feira
766;2015-07-28;19:22;2015;7;28;Não;2015-07-28;Terça-feira
767;2015-07-28;22:32;2015;7;28;Não;2015-07-28;Terça-feira
768;2015-07-29;21:58;2015;7;29;Não;2015-07-29;Quarta-feira
769;2015-07-30;08:29;2015;7;30;Não;2015-07-30;Quinta-feira
770;2015-07-30;09:50;2015;7;30;Não;2015-07-30;Quinta-feira
