sk_tempo,data_acidente,ano,mes,dia,hora_acidente,dia_semana,fim_de_semana
2187,2016-03-15,2016,3,15,10:17:00,Terça-feira,Não
2188,2016-03-15,2016,3,15,12:21:00,Terça-feira,Não
2189,2016-03-15,2016,3,15,13:14:00,Terça-feira,Não
2190,2016-03-15,2016,3,15,13:38:00,Terça-feira,Não
2191,2016-03-15,2016,3,15,23:26:00,Terça-feira,Não
2192,2016-03-15,2016,3,15,23:58:00,Terça-feira,Não
2193,2016-03-16,2016,3,16,07:13:00,Quarta-feira,Não
2194,2016-03-16,2016,3,16,09:19:00,Quarta-feira,Não
2195,2016-03-16,2016,3,16,21:01:00,Quarta-feira,Não
2196,2016-03-17,2016,3,17,08:00:00,Quinta-feira,Não
2197,2016-03-17,2016,3,17,08:07:00,Quinta-feira,Não
2198,2016-03-17,2016,3,17,11:54:00,Quinta-feira,Não
2199,2016-03-17,2016,3,17,13:07:00,Quinta-feira,Não
2200,2016-03-17,2016,3,17,14:29:00,Quinta-feira,Não
2201,2016-03-17,2016,3,17,16:08:00,Quinta-feira,Não
2202,2016-03-17,2016,3,17,17:26:00,Quinta-feira,Não
2203,2016-03-17,2016,3,17,21:05:00,Quinta-feira,Não
2204,2016-03-18,2016,3,18,10:22:00,Sexta-feira,Não
2205,2016-03-18,2016,3,18,18:59:00,Sexta-feira,Não
2206,2016-03-19,2016,3,19,05:39:00,Sábado,Sim
2207,2016-03-19,2016,3,19,08:28:00,Sábado,Sim
2208,2016-03-19,2016,3,19,13:30:00,Sábado,Sim
2209,2016-03-19,2016,3,19,19:12:00,Sábado,Sim
2210,2016-03-20,2016,3,20,04:59:00,Domingo,Sim
2211,2016-03-20,2016,3,20,12:59:00,Domingo,Sim
2212,2016-03-20,2016,3,20,14:04:00,Domingo,Sim
2213,2016-03-20,2016,3,20,14:25:00,Domingo,Sim
2214,2016-03-20,2016,3,20,15:30:00,Domingo,Sim
2215,2016-03-20,2016,3,20,18:10:00,Domingo,Sim
2216,2016-03-21,2016,3,21,06:16:00,Segunda-feira,Não
2217,2016-03-21,2016,3,21,06:59:00,Segunda-feira,Não
2218,2016-03-21,2016,3,21,07:43:00,Segunda-feira,Não
2219,2016-03-21,2016,3,21,09:21:00,Segunda-feira,Não
2220,2016-03-21,2016,3,21,10:09:00,Segunda-feira,Não
2221,2016-03-21,2016,3,21,13:53:00,Segunda-feira,Não
2222,2016-03-21,2016,3,21,14:10:00,Segunda-feira,Não
2223,2016-03-21,2016,3,21,15:22:00,Segunda-feira,Não
2224,2016-03-21,2016,3,21,22:01:00,Segunda-feira,Não
2225,2016-03-21,2016,3,21,22:50:00,Segunda-feira,Não
2226,2016-03-22,2016,3,22,22:16:00,Terça-feira,Não
2227,2016-03-23,2016,3,23,15:32:00,Quarta-feira,Não
2228,2016-03-23,2016,3,23,16:40:00,Quarta-feira,Não
2229,2016-03-23,2016,3,23,19:18:00,Quarta-feira,Não
2230,2016-03-24,2016,3,24,08:42:00,Quinta-feira,Não
2231,2016-03-24,2016,3,24,08:52:00,Quinta-feira,Não
2232,2016-03-24,2016,3,24,14:27:00,Quinta-feira,Não
2233,2016-03-24,2016,3,24,16:28:00,Quinta-feira,Não
2234,2016-03-24,2016,3,24,16:36:00,Quinta-feira,Não
2235,2016-03-24,2016,3,24,16:51:00,Quinta-feira,Não
2236,2016-03-25,2016,3,25,10:00:00,Sexta-feira,Não
2237,2016-03-25,2016,3,25,12:25:00,Sexta-feira,Não
2238,2016-03-25,2016,3,25,18:21:00,Sexta-feira,Não
2239,2016-03-25,2016,3,25,19:38:00,Sexta-feira,Não
2240,2016-03-26,2016,3,26,01:03:00,Sábado,Sim
2241,2016-03-26,2016,3,26,02:47:00,Sábado,Sim
2242,2016-03-26,2016,3,26,17:33:00,Sábado,Sim
2243,2016-03-26,2016,3,26,20:35:00,Sábado,Sim
2244,2016-03-26,2016,3,26,22:51:00,Sábado,Sim
2245,2016-03-27,2016,3,27,01:11:00,Domingo,Sim
2246,2016-03-27,2016,3,27,12:06:00,Domingo,Sim
2247,2016-03-28,2016,3,28,07:54:00,Segunda-feira,Não
2248,2016-03-28,2016,3,28,15:40:00,Segunda-feira,Não
2249,2016-03-28,2016,3,28,17:05:00,Segunda-feira,Não
2250,2016-03-28,2016,3,28,17:31:00,Segunda-feira,Não
2251,2016-03-29,2016,3,29,19:09:00,Terça-feira,Não
2252,2016-03-29,2016,3,29,22:41:00,Terça-feira,Não
2253,2016-03-30,2016,3,30,12:25:00,Quarta-feira,Não
2254,2016-03-30,2016,3,30,13:08:00,Quarta-feira,Não
2255,2016-03-30,2016,3,30,18:12:00,Quarta-feira,Não
2256,2016-03-30,2016,3,30,18:19:00,Quarta-feira,Não
2257,2016-03-30,2016,3,30,18:34:00,Quarta-feira,Não
2258,2016-03-30,2016,3,30,19:16:00,Quarta-feira,Não
2259,2016-03-30,2016,3,30,19:21:00,Quarta-feira,Não
2260,2016-03-31,2016,3,31,08:07:00,Quinta-feira,Não
2261,2016-03-31,2016,3,31,20:22:00,Quinta-feira,Não
2262,2016-04-01,2016,4,1,05:24:00,Sexta-feira,Não
2263,2016-04-02,2016,4,2,08:48:00,Sábado,Sim
2264,2016-04-02,2016,4,2,19:48:00,Sábado,Sim
2265,2016-04-03,2016,4,3,07:36:00,Domingo,Sim
2266,2016-04-03,2016,4,3,12:49:00,Domingo,Sim
2267,2016-04-03,2016,4,3,13:57:00,Domingo,Sim
2268,2016-04-03,2016,4,3,14:06:00,Domingo,Sim
2269,2016-04-03,2016,4,3,19:27:00,Domingo,Sim
2270,2016-04-04,2016,4,4,04:49:00,Segunda-feira,Não
2271,2016-04-04,2016,4,4,06:47:00,Segunda-feira,Não
2272,2016-04-04,2016,4,4,08:44:00,Segunda-feira,Não
2273,2016-04-04,2016,4,4,10:55:00,Segunda-feira,Não
2274,2016-04-04,2016,4,4,17:13:00,Segunda-feira,Não
2275,2016-04-04,2016,4,4,23:48:00,Segunda-feira,Não
2276,2016-04-05,2016,4,5,07:24:00,Terça-feira,Não
2277,2016-04-05,2016,4,5,13:51:00,Terça-feira,Não
2278,2016-04-05,2016,4,5,14:34:00,Terça-feira,Não
2279,2016-04-05,2016,4,5,17:18:00,Terça-feira,Não
2280,2016-04-06,2016,4,6,06:27:00,Quarta-feira,Não
2281,2016-04-06,2016,4,6,10:09:00,Quarta-feira,Não
2282,2016-04-06,2016,4,6,17:08:00,Quarta-feira,Não
2283,2016-04-06,2016,4,6,22:49:00,Quarta-feira,Não
2284,2016-04-07,2016,4,7,17:46:00,Quinta-feira,Não
2285,2016-04-07,2016,4,7,20:05:00,Quinta-feira,Não
2286,2016-04-07,2016,4,7,21:37:00,Quinta-feira,Não
2287,2016-04-08,2016,4,8,00:05:00,Sexta-feira,Não
2288,2016-04-08,2016,4,8,00:29:00,Sexta-feira,Não
2289,2016-04-08,2016,4,8,08:27:00,Sexta-feira,Não
2290,2016-04-08,2016,4,8,08:52:00,Sexta-feira,Não
2291,2016-04-08,2016,4,8,09:48:00,Sexta-feira,Não
2292,2016-04-08,2016,4,8,09:59:00,Sexta-feira,Não
2293,2016-04-08,2016,4,8,10:26:00,Sexta-feira,Não
2294,2016-04-08,2016,4,8,11:38:00,Sexta-feira,Não
2295,2016-04-08,2016,4,8,15:36:00,Sexta-feira,Não
2296,2016-04-08,2016,4,8,20:33:00,Sexta-feira,Não
2297,2016-04-09,2016,4,9,06:45:00,Sábado,Sim
2298,2016-04-09,2016,4,9,08:48:00,Sábado,Sim
2299,2016-04-09,2016,4,9,09:01:00,Sábado,Sim
2300,2016-04-09,2016,4,9,09:22:00,Sábado,Sim
2301,2016-04-09,2016,4,9,14:18:00,Sábado,Sim
2302,2016-04-09,2016,4,9,16:11:00,Sábado,Sim
2303,2016-04-09,2016,4,9,16:55:00,Sábado,Sim
2304,2016-04-10,2016,4,10,06:17:00,Domingo,Sim
2305,2016-04-10,2016,4,10,08:18:00,Domingo,Sim
2306,2016-04-10,2016,4,10,09:27:00,Domingo,Sim
2307,2016-04-11,2016,4,11,08:48:00,Segunda-feira,Não
2308,2016-04-11,2016,4,11,09:33:00,Segunda-feira,Não
2309,2016-04-11,2016,4,11,12:07:00,Segunda-feira,Não
2310,2016-04-11,2016,4,11,14:30:00,Segunda-feira,Não
2311,2016-04-11,2016,4,11,17:21:00,Segunda-feira,Não
2312,2016-04-11,2016,4,11,18:01:00,Segunda-feira,Não
2313,2016-04-11,2016,4,11,23:00:00,Segunda-feira,Não
2314,2016-04-12,2016,4,12,08:46:00,Terça-feira,Não
2315,2016-04-12,2016,4,12,11:08:00,Terça-feira,Não
2316,2016-04-12,2016,4,12,18:30:00,Terça-feira,Não
2317,2016-04-12,2016,4,12,18:53:00,Terça-feira,Não
2318,2016-04-12,2016,4,12,19:48:00,Terça-feira,Não
2319,2016-04-12,2016,4,12,21:15:00,Terça-feira,Não
2320,2016-04-13,2016,4,13,00:45:00,Quarta-feira,Não
2321,2016-04-13,2016,4,13,03:06:00,Quarta-feira,Não
2322,2016-04-13,2016,4,13,08:00:00,Quarta-feira,Não
2323,2016-04-13,2016,4,13,08:08:00,Quarta-feira,Não
2324,2016-04-13,2016,4,13,14:16:00,Quarta-feira,Não
2325,2016-04-13,2016,4,13,15:52:00,Quarta-feira,Não
2326,2016-04-13,2016,4,13,18:31:00,Quarta-feira,Não
2327,2016-04-13,2016,4,13,19:01:00,Quarta-feira,Não
2328,2016-04-14,2016,4,14,20:12:00,Quinta-feira,Não
2329,2016-04-15,2016,4,15,05:51:00,Sexta-feira,Não
2330,2016-04-15,2016,4,15,11:13:00,Sexta-feira,Não
2331,2016-04-15,2016,4,15,11:14:00,Sexta-feira,Não
2332,2016-04-15,2016,4,15,12:13:00,Sexta-feira,Não
2333,2016-04-15,2016,4,15,16:05:00,Sexta-feira,Não
2334,2016-04-15,2016,4,15,17:00:00,Sexta-feira,Não
2335,2016-04-16,2016,4,16,01:55:00,Sábado,Sim
2336,2016-04-16,2016,4,16,02:57:00,Sábado,Sim
2337,2016-04-16,2016,4,16,03:56:00,Sábado,Sim
2338,2016-04-16,2016,4,16,10:06:00,Sábado,Sim
2339,2016-04-16,2016,4,16,14:36:00,Sábado,Sim
2340,2016-04-17,2016,4,17,00:46:00,Domingo,Sim
2341,2016-04-17,2016,4,17,14:02:00,Domingo,Sim
2342,2016-04-17,2016,4,17,14:39:00,Domingo,Sim
2343,2016-04-17,2016,4,17,15:22:00,Domingo,Sim
2344,2016-04-17,2016,4,17,17:49:00,Domingo,Sim
2345,2016-04-18,2016,4,18,00:08:00,Segunda-feira,Não
2346,2016-04-18,2016,4,18,06:51:00,Segunda-feira,Não
2347,2016-04-18,2016,4,18,07:28:00,Segunda-feira,Não
2348,2016-04-18,2016,4,18,08:39:00,Segunda-feira,Não
2349,2016-04-18,2016,4,18,12:09:00,Segunda-feira,Não
2350,2016-04-18,2016,4,18,13:22:00,Segunda-feira,Não
2351,2016-04-18,2016,4,18,14:22:00,Segunda-feira,Não
2352,2016-04-18,2016,4,18,17:01:00,Segunda-feira,Não
2353,2016-04-18,2016,4,18,18:30:00,Segunda-feira,Não
2354,2016-04-18,2016,4,18,19:52:00,Segunda-feira,Não
2355,2016-04-18,2016,4,18,20:17:00,Segunda-feira,Não
2356,2016-04-18,2016,4,18,20:18:00,Segunda-feira,Não
2357,2016-04-19,2016,4,19,07:40:00,Terça-feira,Não
2358,2016-04-19,2016,4,19,11:12:00,Terça-feira,Não
2359,2016-04-19,2016,4,19,12:29:00,Terça-feira,Não
2360,2016-04-19,2016,4,19,14:28:00,Terça-feira,Não
2361,2016-04-19,2016,4,19,17:03:00,Terça-feira,Não
2362,2016-04-19,2016,4,19,19:50:00,Terça-feira,Não
2363,2016-04-20,2016,4,20,02:31:00,Quarta-feira,Não
2364,2016-04-20,2016,4,20,03:55:00,Quarta-feira,Não
2365,2016-04-20,2016,4,20,09:08:00,Quarta-feira,Não
2366,2016-04-20,2016,4,20,09:50:00,Quarta-feira,Não
2367,2016-04-20,2016,4,20,11:15:00,Quarta-feira,Não
2368,2016-04-20,2016,4,20,14:43:00,Quarta-feira,Não
2369,2016-04-20,2016,4,20,19:07:00,Quarta-feira,Não
2370,2016-04-21,2016,4,21,04:14:00,Quinta-feira,Não
2371,2016-04-21,2016,4,21,12:25:00,Quinta-feira,Não
2372,2016-04-21,2016,4,21,16:42:00,Quinta-feira,Não
2373,2016-04-22,2016,4,22,02:49:00,Sexta-feira,Não
2374,2016-04-22,2016,4,22,15:35:00,Sexta-feira,Não
2375,2016-04-22,2016,4,22,16:19:00,Sexta-feira,Não
2376,2016-04-23,2016,4,23,09:46:00,Sábado,Sim
2377,2016-04-23,2016,4,23,12:01:00,Sábado,Sim
2378,2016-04-23,2016,4,23,13:49:00,Sábado,Sim
2379,2016-04-23,2016,4,23,19:05:00,Sábado,Sim
2380,2016-04-23,2016,4,23,23:34:00,Sábado,Sim
2381,2016-04-24,2016,4,24,08:51:00,Domingo,Sim
2382,2016-04-24,2016,4,24,11:35:00,Domingo,Sim
2383,2016-04-24,2016,4,24,19:42:00,Domingo,Sim
2384,2016-04-24,2016,4,24,23:09:00,Domingo,Sim
2385,2016-04-25,2016,4,25,09:04:00,Segunda-feira,Não
2386,2016-04-25,2016,4,25,12:31:00,Segunda-feira,Não
2387,2016-04-25,2016,4,25,13:18:00,Segunda-feira,Não
2388,2016-04-25,2016,4,25,17:15:00,Segunda-feira,Não
2389,2016-04-25,2016,4,25,18:12:00,Segunda-feira,Não
2390,2016-04-25,2016,4,25,20:33:00,Segunda-feira,Não
2391,2016-04-25,2016,4,25,20:36:00,Segunda-feira,Não
2392,2016-04-26,2016,4,26,07:50:00,Terça-feira,Não
2393,2016-04-26,2016,4,26,13:39:00,Terça-feira,Não
2394,2016-04-26,2016,4,26,15:18:00,Terça-feira,Não
2395,2016-04-27,2016,4,27,10:17:00,Quarta-feira,Não
2396,2016-04-27,2016,4,27,11:42:00,Quarta-feira,Não
